# Simulated MCMC Chain Data for UAT Framework (H0, k_early, omega_b, log_likelihood)
H0	k_early	omega_b	log_likelihood
7.303876e+01	9.554381e-01	2.224032e-02	-1.450282e+03
7.432972e+01	9.656793e-01	2.234004e-02	-1.451449e+03
7.513165e+01	9.737158e-01	2.273184e-02	-1.449176e+03
7.199149e+01	9.811228e-01	2.239432e-02	-1.449853e+03
7.248414e+01	9.706891e-01	2.242626e-02	-1.449911e+03
7.295425e+01	9.811772e-01	2.250629e-02	-1.450419e+03
7.180456e+01	9.781216e-01	2.249874e-02	-1.450024e+03
7.344555e+01	9.665530e-01	2.245792e-02	-1.450124e+03
7.274429e+01	9.642365e-01	2.213351e-02	-1.449600e+03
7.337839e+01	9.694590e-01	2.238823e-02	-1.450435e+03
7.372608e+01	9.800577e-01	2.202722e-02	-1.450451e+03
7.269731e+01	9.664899e-01	2.253968e-02	-1.449931e+03
7.210272e+01	9.606963e-01	2.248665e-02	-1.449060e+03
7.398783e+01	9.799899e-01	2.235679e-02	-1.449367e+03
7.335268e+01	9.693437e-01	2.242052e-02	-1.449429e+03
7.279250e+01	9.602237e-01	2.232535e-02	-1.448728e+03
7.410492e+01	9.480874e-01	2.249428e-02	-1.451578e+03
7.284470e+01	9.631358e-01	2.260485e-02	-1.450693e+03
7.213374e+01	9.427766e-01	2.244381e-02	-1.448768e+03
7.392572e+01	9.575190e-01	2.254547e-02	-1.449810e+03
7.268627e+01	9.637224e-01	2.226081e-02	-1.449095e+03
7.256468e+01	9.629992e-01	2.202534e-02	-1.449358e+03
7.306634e+01	9.716806e-01	2.240574e-02	-1.450447e+03
7.171639e+01	9.831123e-01	2.257659e-02	-1.450970e+03
7.318005e+01	9.712472e-01	2.269054e-02	-1.448989e+03
7.347003e+01	9.796000e-01	2.253894e-02	-1.448785e+03
7.196964e+01	1.000418e+00	2.241209e-02	-1.450245e+03
7.246627e+01	9.761392e-01	2.255627e-02	-1.449112e+03
7.113696e+01	9.396462e-01	2.230111e-02	-1.448464e+03
7.382368e+01	9.612650e-01	2.246473e-02	-1.450751e+03
7.384679e+01	9.589916e-01	2.245482e-02	-1.450136e+03
7.339301e+01	9.676229e-01	2.251164e-02	-1.450575e+03
7.285175e+01	9.536700e-01	2.274766e-02	-1.452241e+03
7.158176e+01	9.327753e-01	2.271951e-02	-1.449841e+03
7.344885e+01	9.899060e-01	2.251233e-02	-1.449956e+03
7.269999e+01	9.868278e-01	2.239916e-02	-1.449586e+03
7.408735e+01	9.737210e-01	2.221975e-02	-1.451860e+03
7.312914e+01	9.740871e-01	2.266466e-02	-1.451017e+03
7.379566e+01	9.566460e-01	2.226679e-02	-1.450390e+03
7.247576e+01	9.748585e-01	2.232985e-02	-1.450107e+03
7.345432e+01	9.666716e-01	2.253222e-02	-1.451323e+03
7.172008e+01	9.524284e-01	2.268732e-02	-1.449804e+03
7.315874e+01	9.490495e-01	2.268482e-02	-1.449706e+03
7.342375e+01	9.621153e-01	2.230821e-02	-1.450291e+03
7.421425e+01	9.693246e-01	2.253390e-02	-1.450029e+03
7.208449e+01	9.598082e-01	2.245562e-02	-1.450272e+03
7.314515e+01	9.608870e-01	2.234045e-02	-1.451786e+03
7.394890e+01	9.678594e-01	2.250256e-02	-1.450674e+03
7.219830e+01	9.748126e-01	2.262338e-02	-1.448720e+03
7.316590e+01	9.540882e-01	2.246370e-02	-1.451544e+03
7.214661e+01	9.876076e-01	2.208868e-02	-1.451013e+03
7.382917e+01	9.398777e-01	2.221717e-02	-1.449074e+03
7.309843e+01	9.795369e-01	2.246164e-02	-1.449348e+03
7.398527e+01	9.490278e-01	2.237069e-02	-1.449306e+03
7.546347e+01	9.426387e-01	2.240452e-02	-1.449700e+03
7.467365e+01	9.781394e-01	2.256499e-02	-1.449260e+03
7.250023e+01	9.757301e-01	2.233297e-02	-1.450947e+03
7.309486e+01	9.731990e-01	2.242370e-02	-1.448630e+03
7.386873e+01	9.514998e-01	2.256487e-02	-1.451736e+03
7.347587e+01	9.599710e-01	2.235172e-02	-1.449951e+03
7.335384e+01	9.747272e-01	2.250120e-02	-1.450103e+03
7.143003e+01	9.790216e-01	2.223210e-02	-1.451141e+03
7.196057e+01	9.682493e-01	2.239002e-02	-1.450218e+03
7.310123e+01	9.684884e-01	2.259521e-02	-1.448965e+03
7.223182e+01	9.648654e-01	2.257972e-02	-1.449872e+03
7.251874e+01	9.695535e-01	2.241418e-02	-1.450917e+03
7.291289e+01	9.559113e-01	2.265395e-02	-1.449354e+03
7.267632e+01	9.609758e-01	2.247429e-02	-1.448462e+03
7.387879e+01	9.739314e-01	2.230216e-02	-1.449629e+03
7.243283e+01	9.413642e-01	2.225432e-02	-1.450248e+03
7.308562e+01	9.877981e-01	2.255684e-02	-1.449881e+03
7.395333e+01	9.746262e-01	2.223713e-02	-1.449510e+03
7.476393e+01	9.470897e-01	2.251334e-02	-1.450417e+03
7.306096e+01	9.655765e-01	2.255668e-02	-1.451626e+03
7.333786e+01	9.703992e-01	2.237750e-02	-1.450270e+03
7.280660e+01	9.907543e-01	2.249708e-02	-1.449561e+03
7.298894e+01	9.890913e-01	2.261048e-02	-1.449812e+03
7.306700e+01	9.599951e-01	2.252545e-02	-1.448502e+03
7.399748e+01	9.621388e-01	2.263526e-02	-1.449949e+03
7.173271e+01	9.507467e-01	2.237387e-02	-1.450567e+03
7.436500e+01	9.684541e-01	2.226841e-02	-1.450354e+03
7.326903e+01	9.708733e-01	2.250070e-02	-1.449103e+03
7.237390e+01	9.644343e-01	2.230542e-02	-1.450059e+03
7.313089e+01	9.587759e-01	2.238994e-02	-1.451426e+03
7.312441e+01	9.633499e-01	2.250124e-02	-1.448237e+03
7.300360e+01	9.721903e-01	2.229022e-02	-1.450110e+03
7.263284e+01	9.785674e-01	2.229695e-02	-1.451418e+03
7.215993e+01	9.608792e-01	2.237271e-02	-1.450309e+03
7.303859e+01	9.665074e-01	2.253406e-02	-1.450458e+03
7.327355e+01	9.725062e-01	2.232048e-02	-1.448783e+03
7.253267e+01	9.578910e-01	2.255851e-02	-1.450730e+03
7.484944e+01	9.561033e-01	2.239169e-02	-1.450471e+03
7.384354e+01	9.623388e-01	2.240724e-02	-1.452162e+03
7.359206e+01	9.602757e-01	2.263856e-02	-1.449324e+03
7.264851e+01	9.572628e-01	2.230761e-02	-1.451178e+03
7.295304e+01	9.708758e-01	2.257774e-02	-1.449466e+03
7.302853e+01	9.869852e-01	2.226815e-02	-1.449865e+03
7.411343e+01	9.487324e-01	2.225700e-02	-1.450697e+03
7.306077e+01	9.596600e-01	2.233531e-02	-1.449486e+03
7.275029e+01	9.449192e-01	2.219935e-02	-1.448874e+03
7.308724e+01	9.757401e-01	2.247149e-02	-1.449990e+03
7.228323e+01	9.585401e-01	2.226876e-02	-1.449751e+03
7.285847e+01	9.659635e-01	2.258766e-02	-1.450577e+03
7.259678e+01	9.634925e-01	2.247839e-02	-1.450155e+03
7.370840e+01	9.538421e-01	2.243544e-02	-1.450683e+03
7.394349e+01	9.328736e-01	2.239077e-02	-1.451214e+03
7.333594e+01	9.588764e-01	2.241206e-02	-1.450241e+03
7.257825e+01	9.457682e-01	2.258104e-02	-1.450508e+03
7.410835e+01	9.558051e-01	2.230349e-02	-1.448533e+03
7.465389e+01	9.500646e-01	2.253442e-02	-1.449324e+03
7.329865e+01	9.702160e-01	2.209464e-02	-1.449753e+03
7.232218e+01	9.470698e-01	2.230639e-02	-1.451218e+03
7.157585e+01	9.454426e-01	2.235318e-02	-1.451699e+03
7.364860e+01	9.773234e-01	2.243433e-02	-1.449718e+03
7.300977e+01	9.559676e-01	2.240766e-02	-1.451940e+03
7.258126e+01	9.681167e-01	2.252478e-02	-1.449733e+03
7.122922e+01	9.851356e-01	2.267418e-02	-1.449225e+03
7.388882e+01	9.703744e-01	2.236157e-02	-1.450203e+03
7.307156e+01	9.597163e-01	2.268474e-02	-1.449012e+03
7.209556e+01	9.874048e-01	2.240077e-02	-1.450100e+03
7.319415e+01	9.583510e-01	2.242762e-02	-1.450678e+03
7.316841e+01	9.537887e-01	2.245414e-02	-1.448507e+03
7.327742e+01	1.001042e+00	2.240648e-02	-1.449317e+03
7.312921e+01	9.849662e-01	2.239162e-02	-1.451011e+03
7.218329e+01	9.796375e-01	2.244497e-02	-1.450361e+03
7.295065e+01	9.653289e-01	2.205875e-02	-1.449487e+03
7.265514e+01	9.663923e-01	2.265775e-02	-1.450502e+03
7.399252e+01	9.561724e-01	2.243520e-02	-1.448310e+03
7.230348e+01	9.501951e-01	2.241145e-02	-1.447959e+03
7.235605e+01	9.599587e-01	2.231487e-02	-1.450573e+03
7.404813e+01	9.708749e-01	2.253141e-02	-1.450213e+03
7.360188e+01	9.545232e-01	2.228384e-02	-1.450529e+03
7.228789e+01	9.474575e-01	2.225442e-02	-1.451229e+03
7.199197e+01	9.923702e-01	2.233960e-02	-1.448361e+03
7.339061e+01	9.777362e-01	2.259801e-02	-1.449721e+03
7.343997e+01	9.673101e-01	2.254063e-02	-1.449947e+03
7.286273e+01	9.551171e-01	2.220985e-02	-1.450581e+03
7.339525e+01	9.679790e-01	2.241416e-02	-1.450707e+03
7.249595e+01	9.520967e-01	2.243001e-02	-1.448780e+03
7.355657e+01	9.866258e-01	2.263898e-02	-1.450973e+03
7.403827e+01	9.660741e-01	2.252773e-02	-1.450196e+03
7.498949e+01	9.625663e-01	2.248916e-02	-1.449938e+03
7.528941e+01	9.728296e-01	2.222066e-02	-1.450510e+03
7.292670e+01	9.605162e-01	2.260474e-02	-1.450719e+03
7.226268e+01	9.514790e-01	2.235808e-02	-1.450068e+03
7.375025e+01	9.515381e-01	2.268526e-02	-1.450587e+03
7.226437e+01	9.716622e-01	2.241448e-02	-1.450370e+03
7.268840e+01	9.562828e-01	2.222081e-02	-1.449291e+03
7.205258e+01	9.593671e-01	2.249046e-02	-1.449587e+03
7.280095e+01	9.714339e-01	2.229709e-02	-1.450090e+03
7.206616e+01	9.907527e-01	2.241084e-02	-1.448264e+03
7.356716e+01	9.646632e-01	2.225556e-02	-1.450950e+03
7.259216e+01	9.711565e-01	2.252062e-02	-1.450945e+03
7.170107e+01	9.747114e-01	2.222315e-02	-1.450826e+03
7.267974e+01	9.481974e-01	2.251503e-02	-1.450908e+03
7.340965e+01	9.501964e-01	2.248500e-02	-1.450809e+03
7.383215e+01	9.585915e-01	2.256448e-02	-1.451393e+03
7.421160e+01	9.625831e-01	2.247197e-02	-1.450538e+03
7.158339e+01	9.454437e-01	2.236172e-02	-1.449639e+03
7.276278e+01	9.809429e-01	2.232220e-02	-1.450460e+03
7.292725e+01	9.391745e-01	2.262315e-02	-1.451695e+03
7.223273e+01	9.708404e-01	2.256248e-02	-1.448856e+03
7.320174e+01	9.730945e-01	2.209676e-02	-1.448657e+03
7.257193e+01	9.667316e-01	2.250461e-02	-1.449385e+03
7.306498e+01	9.624076e-01	2.232687e-02	-1.449026e+03
7.299365e+01	9.802680e-01	2.228613e-02	-1.449882e+03
7.308778e+01	9.674934e-01	2.229665e-02	-1.451204e+03
7.191001e+01	9.657996e-01	2.258081e-02	-1.451426e+03
7.277835e+01	9.722158e-01	2.239838e-02	-1.450776e+03
7.400803e+01	9.682083e-01	2.231132e-02	-1.450059e+03
7.261684e+01	9.653810e-01	2.239572e-02	-1.451091e+03
7.279225e+01	9.706891e-01	2.266824e-02	-1.451049e+03
7.402898e+01	9.694197e-01	2.252405e-02	-1.450220e+03
7.343838e+01	9.497083e-01	2.242541e-02	-1.451164e+03
7.153320e+01	9.709169e-01	2.272865e-02	-1.450532e+03
7.388629e+01	9.610124e-01	2.215894e-02	-1.451219e+03
7.327871e+01	9.617109e-01	2.246671e-02	-1.450382e+03
7.393756e+01	9.544051e-01	2.271169e-02	-1.449412e+03
7.304220e+01	9.815728e-01	2.262512e-02	-1.449328e+03
7.296157e+01	9.594096e-01	2.250426e-02	-1.452091e+03
7.246483e+01	9.561860e-01	2.249233e-02	-1.450238e+03
7.314500e+01	9.615827e-01	2.265662e-02	-1.450759e+03
7.402524e+01	9.696629e-01	2.241347e-02	-1.450035e+03
7.327162e+01	9.586036e-01	2.215235e-02	-1.451515e+03
7.344962e+01	9.701619e-01	2.229512e-02	-1.450265e+03
7.300176e+01	9.672433e-01	2.229673e-02	-1.449837e+03
7.231182e+01	9.807268e-01	2.270724e-02	-1.450126e+03
7.332636e+01	9.935601e-01	2.240101e-02	-1.450477e+03
7.320723e+01	9.471756e-01	2.240367e-02	-1.450104e+03
7.164684e+01	9.614182e-01	2.229792e-02	-1.450876e+03
7.277553e+01	9.648368e-01	2.250769e-02	-1.450383e+03
7.241105e+01	9.731534e-01	2.250733e-02	-1.451334e+03
7.371312e+01	9.495810e-01	2.241251e-02	-1.451087e+03
7.163888e+01	9.909207e-01	2.227600e-02	-1.448751e+03
7.313784e+01	9.706480e-01	2.265405e-02	-1.450718e+03
7.338479e+01	9.869086e-01	2.209689e-02	-1.450015e+03
7.465867e+01	9.686898e-01	2.217755e-02	-1.450031e+03
7.261768e+01	9.596417e-01	2.255349e-02	-1.449795e+03
7.305270e+01	9.696717e-01	2.225319e-02	-1.451335e+03
7.333238e+01	9.719277e-01	2.235629e-02	-1.450375e+03
7.361358e+01	9.656449e-01	2.247044e-02	-1.449411e+03
7.355128e+01	9.646650e-01	2.253465e-02	-1.452135e+03
7.389139e+01	9.550950e-01	2.221729e-02	-1.449987e+03
7.310549e+01	9.603959e-01	2.224754e-02	-1.450531e+03
7.185695e+01	9.749455e-01	2.225707e-02	-1.449932e+03
7.376656e+01	9.868348e-01	2.262564e-02	-1.452066e+03
7.389164e+01	1.000077e+00	2.240856e-02	-1.449087e+03
7.362482e+01	9.706989e-01	2.232920e-02	-1.448918e+03
7.411317e+01	9.590037e-01	2.256817e-02	-1.450539e+03
7.242467e+01	9.824569e-01	2.246642e-02	-1.450761e+03
7.511946e+01	9.725070e-01	2.244085e-02	-1.449359e+03
7.323657e+01	9.812350e-01	2.247243e-02	-1.449548e+03
7.192423e+01	9.769345e-01	2.240369e-02	-1.449716e+03
7.465382e+01	9.754358e-01	2.266638e-02	-1.450108e+03
7.385447e+01	9.609855e-01	2.235138e-02	-1.449042e+03
7.324510e+01	9.609850e-01	2.242792e-02	-1.448357e+03
7.271792e+01	9.690786e-01	2.247922e-02	-1.449232e+03
7.245550e+01	9.700885e-01	2.257173e-02	-1.450838e+03
7.408402e+01	9.748949e-01	2.224679e-02	-1.449694e+03
7.409002e+01	9.749241e-01	2.274835e-02	-1.450493e+03
7.177799e+01	9.589791e-01	2.260840e-02	-1.449273e+03
7.275406e+01	9.609778e-01	2.270065e-02	-1.450229e+03
7.351220e+01	9.711417e-01	2.272552e-02	-1.450781e+03
7.463853e+01	9.805925e-01	2.264171e-02	-1.450161e+03
7.259998e+01	9.627975e-01	2.238645e-02	-1.450902e+03
7.210315e+01	9.743394e-01	2.253933e-02	-1.451568e+03
7.326668e+01	9.657712e-01	2.240087e-02	-1.451015e+03
7.176669e+01	9.670241e-01	2.260063e-02	-1.450118e+03
7.387808e+01	9.747098e-01	2.233778e-02	-1.449231e+03
7.334756e+01	9.651120e-01	2.230301e-02	-1.450130e+03
7.249762e+01	9.787989e-01	2.230455e-02	-1.449243e+03
7.268454e+01	9.775275e-01	2.230346e-02	-1.449060e+03
7.343503e+01	9.632795e-01	2.227518e-02	-1.451372e+03
7.279370e+01	9.713897e-01	2.239427e-02	-1.449546e+03
7.388706e+01	9.721929e-01	2.210539e-02	-1.450408e+03
7.294872e+01	9.803227e-01	2.224659e-02	-1.450362e+03
7.314047e+01	9.743352e-01	2.259695e-02	-1.449866e+03
7.131054e+01	9.694446e-01	2.257495e-02	-1.449764e+03
7.269651e+01	9.779255e-01	2.258175e-02	-1.451012e+03
7.298508e+01	9.748833e-01	2.221468e-02	-1.448264e+03
7.424102e+01	9.716369e-01	2.229170e-02	-1.451181e+03
7.242732e+01	9.797314e-01	2.260334e-02	-1.450054e+03
7.330596e+01	9.769772e-01	2.256670e-02	-1.448980e+03
7.277275e+01	9.555454e-01	2.219951e-02	-1.449340e+03
7.366511e+01	9.540613e-01	2.221261e-02	-1.451396e+03
7.287562e+01	9.701976e-01	2.246456e-02	-1.451175e+03
7.156727e+01	9.659228e-01	2.231558e-02	-1.450026e+03
7.300138e+01	9.630193e-01	2.238167e-02	-1.449420e+03
7.319684e+01	9.819737e-01	2.275063e-02	-1.450793e+03
7.377592e+01	9.636782e-01	2.227934e-02	-1.449823e+03
7.247700e+01	9.670294e-01	2.241604e-02	-1.450181e+03
7.326579e+01	9.867210e-01	2.250247e-02	-1.450807e+03
7.308358e+01	9.895223e-01	2.247115e-02	-1.450732e+03
7.225131e+01	9.648462e-01	2.229334e-02	-1.451207e+03
7.261717e+01	9.675930e-01	2.240518e-02	-1.451625e+03
7.367386e+01	9.764157e-01	2.227917e-02	-1.450170e+03
7.340654e+01	9.590517e-01	2.238621e-02	-1.451213e+03
7.447874e+01	9.527933e-01	2.238313e-02	-1.450160e+03
7.306574e+01	9.721163e-01	2.218551e-02	-1.448176e+03
7.324588e+01	9.782136e-01	2.237415e-02	-1.448753e+03
7.278792e+01	9.588967e-01	2.228589e-02	-1.450769e+03
7.377679e+01	9.745726e-01	2.255416e-02	-1.448635e+03
7.434454e+01	9.558751e-01	2.228294e-02	-1.449365e+03
7.177811e+01	9.634343e-01	2.239279e-02	-1.450940e+03
7.488761e+01	9.665901e-01	2.265913e-02	-1.450408e+03
7.305583e+01	9.751979e-01	2.234049e-02	-1.450340e+03
7.332801e+01	9.906331e-01	2.223849e-02	-1.451054e+03
7.299209e+01	9.686706e-01	2.213099e-02	-1.450763e+03
7.237440e+01	9.532923e-01	2.238230e-02	-1.450796e+03
7.261137e+01	9.645809e-01	2.247232e-02	-1.450520e+03
7.341864e+01	9.779691e-01	2.222946e-02	-1.450538e+03
7.321005e+01	9.652780e-01	2.225428e-02	-1.450188e+03
7.297236e+01	9.856836e-01	2.247482e-02	-1.449259e+03
7.369798e+01	9.606135e-01	2.237485e-02	-1.452227e+03
7.321556e+01	9.763996e-01	2.230089e-02	-1.450200e+03
7.314695e+01	9.784032e-01	2.280435e-02	-1.450900e+03
7.235779e+01	9.752249e-01	2.260154e-02	-1.448034e+03
7.344336e+01	9.668297e-01	2.221164e-02	-1.450268e+03
7.368579e+01	9.599329e-01	2.241526e-02	-1.449817e+03
7.326787e+01	9.521845e-01	2.221924e-02	-1.450664e+03
7.313781e+01	9.568765e-01	2.269275e-02	-1.450134e+03
7.229816e+01	9.710582e-01	2.253311e-02	-1.449632e+03
7.185992e+01	9.740370e-01	2.227390e-02	-1.449694e+03
7.242332e+01	9.803919e-01	2.236313e-02	-1.448909e+03
7.290983e+01	9.441063e-01	2.241555e-02	-1.449093e+03
7.214201e+01	9.480201e-01	2.246745e-02	-1.450628e+03
7.363158e+01	9.792425e-01	2.235518e-02	-1.449791e+03
7.408578e+01	9.551717e-01	2.220577e-02	-1.450203e+03
7.237653e+01	9.702191e-01	2.252189e-02	-1.449906e+03
7.300540e+01	9.713716e-01	2.235945e-02	-1.451185e+03
7.304354e+01	9.607761e-01	2.257239e-02	-1.452423e+03
7.251090e+01	9.589777e-01	2.219248e-02	-1.450594e+03
7.271700e+01	9.689577e-01	2.256964e-02	-1.450844e+03
7.237736e+01	9.431239e-01	2.246411e-02	-1.448621e+03
7.321441e+01	9.644010e-01	2.241357e-02	-1.451385e+03
7.365017e+01	9.788845e-01	2.212385e-02	-1.450294e+03
7.340427e+01	9.619214e-01	2.232331e-02	-1.448738e+03
7.353008e+01	9.632504e-01	2.236081e-02	-1.450850e+03
7.337093e+01	9.666989e-01	2.249800e-02	-1.449226e+03
7.277092e+01	9.589443e-01	2.264552e-02	-1.449053e+03
7.304105e+01	9.815960e-01	2.263842e-02	-1.449944e+03
7.315440e+01	9.581315e-01	2.255822e-02	-1.450396e+03
7.291793e+01	9.690987e-01	2.230900e-02	-1.450728e+03
7.272173e+01	9.619065e-01	2.253495e-02	-1.451711e+03
7.308495e+01	9.608778e-01	2.243455e-02	-1.447637e+03
7.266253e+01	9.668498e-01	2.220698e-02	-1.447998e+03
7.257678e+01	9.677526e-01	2.229635e-02	-1.450917e+03
7.281017e+01	9.554847e-01	2.262916e-02	-1.448516e+03
7.151010e+01	9.711892e-01	2.251304e-02	-1.451147e+03
7.371717e+01	9.628120e-01	2.232487e-02	-1.449465e+03
7.318091e+01	9.987691e-01	2.253807e-02	-1.450523e+03
7.405405e+01	9.411643e-01	2.241155e-02	-1.449894e+03
7.381395e+01	9.747288e-01	2.222937e-02	-1.450017e+03
7.271557e+01	9.651731e-01	2.221200e-02	-1.451184e+03
7.245647e+01	9.545294e-01	2.249862e-02	-1.449936e+03
7.480780e+01	9.566955e-01	2.258111e-02	-1.450865e+03
7.370761e+01	9.788508e-01	2.251631e-02	-1.449328e+03
7.374916e+01	9.569394e-01	2.226766e-02	-1.450038e+03
7.346423e+01	9.822855e-01	2.217240e-02	-1.450290e+03
7.224678e+01	9.779026e-01	2.236438e-02	-1.450611e+03
7.181403e+01	9.559105e-01	2.246170e-02	-1.449877e+03
7.250103e+01	9.487390e-01	2.268984e-02	-1.448049e+03
7.245337e+01	9.626861e-01	2.222465e-02	-1.449959e+03
7.319499e+01	9.527710e-01	2.226268e-02	-1.449640e+03
7.267222e+01	9.575374e-01	2.254820e-02	-1.450429e+03
7.342966e+01	9.789464e-01	2.225266e-02	-1.449903e+03
7.189463e+01	9.848937e-01	2.256030e-02	-1.450662e+03
7.428900e+01	9.785203e-01	2.234120e-02	-1.449457e+03
7.317632e+01	9.878954e-01	2.231519e-02	-1.448951e+03
7.199255e+01	9.823559e-01	2.256781e-02	-1.449226e+03
7.275320e+01	9.608535e-01	2.230762e-02	-1.450386e+03
7.286795e+01	9.581365e-01	2.254101e-02	-1.449426e+03
7.222850e+01	9.711828e-01	2.240461e-02	-1.452470e+03
7.404886e+01	9.540312e-01	2.235365e-02	-1.449752e+03
7.290634e+01	9.929669e-01	2.237382e-02	-1.451022e+03
7.104841e+01	9.659815e-01	2.262020e-02	-1.448963e+03
7.415799e+01	9.870348e-01	2.229760e-02	-1.451581e+03
7.259542e+01	9.484799e-01	2.212614e-02	-1.451929e+03
7.310190e+01	9.514140e-01	2.253856e-02	-1.450256e+03
7.425376e+01	9.683559e-01	2.267307e-02	-1.450658e+03
7.300315e+01	9.630347e-01	2.226824e-02	-1.448592e+03
7.331439e+01	9.573510e-01	2.226106e-02	-1.451778e+03
7.394094e+01	9.527818e-01	2.259329e-02	-1.451106e+03
7.323012e+01	9.662767e-01	2.228145e-02	-1.449807e+03
7.370596e+01	9.600465e-01	2.228146e-02	-1.451926e+03
7.147097e+01	9.697222e-01	2.225757e-02	-1.450619e+03
7.313072e+01	9.693280e-01	2.255363e-02	-1.451172e+03
7.380389e+01	9.848509e-01	2.244112e-02	-1.450263e+03
7.168358e+01	9.712386e-01	2.236504e-02	-1.451908e+03
7.354432e+01	9.743759e-01	2.216115e-02	-1.449446e+03
7.228006e+01	9.726495e-01	2.204962e-02	-1.449049e+03
7.405135e+01	9.586812e-01	2.270504e-02	-1.451185e+03
7.135456e+01	9.665599e-01	2.256662e-02	-1.449534e+03
7.354539e+01	9.710277e-01	2.217228e-02	-1.449661e+03
7.193765e+01	9.634550e-01	2.245104e-02	-1.449452e+03
7.317432e+01	9.691508e-01	2.249629e-02	-1.448631e+03
7.214290e+01	9.694898e-01	2.220090e-02	-1.450507e+03
7.310813e+01	9.666284e-01	2.248887e-02	-1.449309e+03
7.221592e+01	9.572912e-01	2.243859e-02	-1.450881e+03
7.320884e+01	9.354894e-01	2.234824e-02	-1.448769e+03
7.217095e+01	9.420907e-01	2.265688e-02	-1.451469e+03
7.356619e+01	9.628549e-01	2.251866e-02	-1.449541e+03
7.306563e+01	9.595432e-01	2.231023e-02	-1.450541e+03
7.336709e+01	9.514479e-01	2.195082e-02	-1.450551e+03
7.229120e+01	9.807785e-01	2.209214e-02	-1.450267e+03
7.159933e+01	9.948150e-01	2.248956e-02	-1.449509e+03
7.333365e+01	9.406401e-01	2.230245e-02	-1.449447e+03
7.156564e+01	9.659245e-01	2.236112e-02	-1.451658e+03
7.205328e+01	9.812475e-01	2.229285e-02	-1.448696e+03
7.329995e+01	9.719287e-01	2.261813e-02	-1.450563e+03
7.455781e+01	9.825136e-01	2.242471e-02	-1.448989e+03
7.352429e+01	9.826918e-01	2.220768e-02	-1.449219e+03
7.215643e+01	9.601164e-01	2.253232e-02	-1.449335e+03
7.242314e+01	9.683500e-01	2.230003e-02	-1.451349e+03
7.176687e+01	9.667063e-01	2.228551e-02	-1.450642e+03
7.321009e+01	9.562281e-01	2.258197e-02	-1.451065e+03
7.267949e+01	9.430546e-01	2.234108e-02	-1.449707e+03
7.324650e+01	9.652028e-01	2.261853e-02	-1.448796e+03
7.259231e+01	9.763116e-01	2.242293e-02	-1.449511e+03
7.263814e+01	9.551597e-01	2.270352e-02	-1.449585e+03
7.432650e+01	9.638640e-01	2.249016e-02	-1.451400e+03
7.174437e+01	9.610031e-01	2.236348e-02	-1.450565e+03
7.298643e+01	9.729735e-01	2.242612e-02	-1.450561e+03
7.449926e+01	9.727058e-01	2.234725e-02	-1.450150e+03
7.216307e+01	9.353696e-01	2.236960e-02	-1.451128e+03
7.314099e+01	9.662453e-01	2.265303e-02	-1.450311e+03
7.339950e+01	9.887109e-01	2.260064e-02	-1.450565e+03
7.204029e+01	9.785189e-01	2.246345e-02	-1.449209e+03
7.212708e+01	9.616605e-01	2.232246e-02	-1.448462e+03
7.266466e+01	9.575826e-01	2.231770e-02	-1.450717e+03
7.325109e+01	9.665334e-01	2.273417e-02	-1.448741e+03
7.348204e+01	9.720154e-01	2.211128e-02	-1.449315e+03
7.337293e+01	9.651184e-01	2.216371e-02	-1.450458e+03
7.261036e+01	9.553989e-01	2.223983e-02	-1.450368e+03
7.200466e+01	9.874414e-01	2.242262e-02	-1.451712e+03
7.182208e+01	9.566959e-01	2.245917e-02	-1.448824e+03
7.260960e+01	9.606852e-01	2.205616e-02	-1.450802e+03
7.282033e+01	9.712486e-01	2.242983e-02	-1.451259e+03
